STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
ID,PIH,Madison,16065,M,se,-111.6594,43.7842
ID,PIH,Franklin,16041,M,se,-111.8132,42.1811
ID,BOI,Adams,16003,M,sw,-116.4539,44.8897
ID,PIH,Custer,16037,M,cc,-114.2816,44.2412
IL,PAH,Jackson,17077,C,ss,-89.3821,37.7852
IL,PAH,Jefferson,17081,C,sc,-88.924,38.3005
IL,LSX,Jersey,17083,C,sw,-90.3566,39.0856
IL,DVN,Jo Daviess,17085,C,nw,-90.2123,42.3657
IL,PAH,Johnson,17087,C,ss,-88.8809,37.4596
IL,LOT,Kane,17089,C,ne,-88.4287,41.939
IL,LOT,Kankakee,17091,C,ne,-87.8618,41.1377
IL,LOT,Kendall,17093,C,ne,-88.4289,41.5906
IL,LOT,Iroquois,17075,C,ec,-87.8243,40.7474
IL,LOT,La Salle,17099,C,nc,-88.8859,41.3439
IL,ILX,Lawrence,17101,C,se,-87.7266,38.72
IL,DVN,Henry,17073,C,nw,-90.1314,41.3531
IL,LOT,Livingston,17105,C,cc,-88.5578,40.8914
IL,ILX,Logan,17107,C,cc,-89.3676,40.1245
IL,DVN,McDonough,17109,C,wc,-90.678,40.4562
IL,LOT,McHenry,17111,C,ne,-88.4524,42.3244
IL,ILX,McLean,17113,C,cc,-88.8473,40.4908
IL,ILX,Macon,17115,C,cc,-88.9617,39.8599
IL,LSX,Macoupin,17117,C,sw,-89.9244,39.261
IL,LSX,Madison,17119,C,sw,-89.9051,38.8299
IL,LSX,Marion,17121,C,sc,-88.919,38.6496
IL,ILX,Marshall,17123,C,cc,-89.3448,41.0332
IL,ILX,Mason,17125,C,cc,-89.9168,40.2397
IL,PAH,Massac,17127,C,ss,-88.7078,37.219
IL,LOT,Winnebago,17201,C,nc,-89.1609,42.3363
IL,ILX,Woodford,17203,C,cc,-89.2111,40.7882
IL,LOT,Grundy,17063,C,ne,-88.4185,41.285
IL,LSX,Adams,17001,C,wc,-91.1886,39.9878
IL,PAH,Alexander,17003,C,ss,-89.3376,37.1915
IL,LSX,Bond,17005,C,sc,-89.4356,38.8868
IL,LOT,Boone,17007,C,nc,-88.8234,42.3231
IL,LSX,Brown,17009,C,wc,-90.7504,39.9618
IL,DVN,Bureau,17011,C,nc,-89.5287,41.4041
IL,LSX,Calhoun,17013,C,sw,-90.6675,39.1692
IL,DVN,Carroll,17015,C,nw,-89.9345,42.0688
IL,ILX,Cass,17017,C,wc,-90.2474,39.9736
IL,ILX,Champaign,17019,C,ec,-88.1991,40.1401
IL,ILX,Christian,17021,C,cc,-89.2773,39.5458
IL,ILX,Clark,17023,C,ec,-87.7878,39.3335
IL,ILX,Clay,17025,C,sc,-88.4902,38.7542
IL,LSX,Clinton,17027,C,sc,-89.4224,38.6065
IL,ILX,Coles,17029,C,ec,-88.2218,39.5202
IL,ILX,Crawford,17033,C,ec,-87.7595,39.0028
IL,ILX,Cumberland,17035,C,ec,-88.2403,39.2732
IL,LOT,De Kalb,17037,C,nc,-88.7704,41.8934
IL,ILX,De Witt,17039,C,cc,-88.9041,40.1746
IL,ILX,Douglas,17041,C,ec,-88.2174,39.7695
IL,LOT,DuPage,17043,C,ne,-88.0857,41.852
IL,ILX,Edgar,17045,C,ec,-87.7456,39.6786
IL,PAH,Edwards,17047,C,se,-88.0532,38.4165
IL,ILX,Effingham,17049,C,sc,-88.5899,39.0597
IL,LSX,Greene,17061,C,sw,-90.3905,39.3562
IL,LOT,Ford,17053,C,ec,-88.2233,40.5972
IL,ILX,Menard,17129,C,cc,-89.8022,40.0274
IL,DVN,Mercer,17131,C,nw,-90.7414,41.2053
IL,LSX,Monroe,17133,C,sw,-90.1774,38.2785
IL,LSX,Montgomery,17135,C,sc,-89.4789,39.231
IL,ILX,Morgan,17137,C,wc,-90.2015,39.7156
IL,ILX,Moultrie,17139,C,cc,-88.6194,39.6413
IL,LOT,Ogle,17141,C,nc,-89.3207,42.0427
IL,ILX,Peoria,17143,C,cc,-89.76,40.7881
IL,PAH,Perry,17145,C,sc,-89.3671,38.0838
IL,ILX,Piatt,17147,C,cc,-88.5911,40.0104
IL,LSX,Pike,17149,C,wc,-90.8862,39.6225
IL,PAH,Pope,17151,C,ss,-88.5615,37.4127
IL,PAH,Pulaski,17153,C,ss,-89.1267,37.2228
IL,DVN,Putnam,17155,C,nc,-89.2858,41.2045
IL,LSX,Fayette,17051,C,sc,-89.0242,39.0002
IL,LSX,Randolph,17157,C,sw,-89.8253,38.0521
IL,ILX,Richland,17159,C,se,-88.085,38.7124
IL,DVN,Rock Island,17161,C,nw,-90.5674,41.4673
IL,LSX,St. Clair,17163,C,sw,-89.9284,38.4703
IL,PAH,Saline,17165,C,ss,-88.5408,37.7533
IL,ILX,Sangamon,17167,C,cc,-89.6589,39.7582
IL,ILX,Schuyler,17169,C,wc,-90.6151,40.158
IL,ILX,Scott,17171,C,wc,-90.4747,39.6442
IL,ILX,Shelby,17173,C,cc,-88.8055,39.3911
IL,ILX,Stark,17175,C,nc,-89.7975,41.0934
IL,DVN,Stephenson,17177,C,nw,-89.6625,42.3517
IL,ILX,Tazewell,17179,C,cc,-89.5134,40.5075
IL,PAH,Union,17181,C,ss,-89.2551,37.4712
IL,ILX,Vermilion,17183,C,ec,-87.7329,40.1836
IL,PAH,Wabash,17185,C,se,-87.8443,38.4461
IL,DVN,Warren,17187,C,wc,-90.615,40.8488
IL,LSX,Washington,17189,C,sc,-89.4105,38.3522
IL,PAH,Wayne,17191,C,sc,-88.4256,38.4295
IL,PAH,White,17193,C,se,-88.1795,38.0875
IL,DVN,Whiteside,17195,C,nw,-89.9141,41.7564
IL,LOT,Will,17197,C,ne,-87.9787,41.445
IL,PAH,Williamson,17199,C,ss,-88.9299,37.7303
IL,PAH,Franklin,17055,C,sc,-88.9242,37.9923
IL,ILX,Fulton,17057,C,wc,-90.2075,40.4728
IL,PAH,Gallatin,17059,C,ss,-88.2305,37.7628
IL,DVN,Henderson,17071,C,wc,-90.9251,40.8181
IL,PAH,Hardin,17069,C,ss,-88.2669,37.5182
IL,DVN,Hancock,17067,C,wc,-91.1647,40.4037
IL,PAH,Hamilton,17065,C,sc,-88.5391,38.0816
IL,LOT,Lee,17103,C,nc,-89.3005,41.7461
IL,ILX,Knox,17095,C,wc,-90.2133,40.9318
IL,LOT,Lake,17097,C,ne,-88.0036,42.3231
IL,LOT,Cook,17031,C,ne,-87.8167,41.8399
IL,ILX,Jasper,17079,C,se,-88.1538,39.01
IN,PAH,Vanderburgh,18163,C,sw,-87.5857,38.0254
IN,ILN,Union,18161,E,ec,-84.9251,39.6255
IN,IND,Tipton,18159,E,cc,-86.0519,40.3114
IN,IND,Tippecanoe,18157,E,wc,-86.8941,40.3886
IN,ILN,Switzerland,18155,E,se,-85.037,38.8262
IN,IND,Sullivan,18153,E,sw,-87.4146,39.0888
IN,IWX,Steuben,18151,E,ne,-85.0008,41.6439
IN,IWX,Starke,18149,C,nw,-86.6478,41.281
IN,PAH,Spencer,18147,C,sw,-87.0077,38.0142
IN,IND,Shelby,18145,E,cc,-85.7918,39.5236
IN,LMK,Scott,18143,E,sc,-85.7474,38.6851
IN,IWX,St. Joseph,18141,E,nc,-86.2898,41.6167
IN,IND,Rush,18139,E,cc,-85.4658,39.6199
IN,LMK,Washington,18175,E,sc,-86.1053,38.6
IN,IND,Randolph,18135,E,ec,-85.0114,40.1576
IN,IND,Putnam,18133,E,wc,-86.845,39.6663
IN,IWX,Pulaski,18131,E,nw,-86.6989,41.0419
IN,PAH,Posey,18129,C,sw,-87.8684,38.0218
IN,LOT,Porter,18127,C,nw,-87.0672,41.4605
IN,PAH,Pike,18125,E,sw,-87.2322,38.3988
IN,LMK,Perry,18123,C,sc,-86.638,38.0797
IN,IND,Parke,18121,E,wc,-87.2063,39.7736
IN,IND,Owen,18119,E,wc,-86.8376,39.3129
IN,LMK,Orange,18117,E,sc,-86.4951,38.5418
IN,ILN,Ohio,18115,E,se,-84.965,38.9501
IN,IWX,Noble,18113,E,ne,-85.4174,41.3986
IN,LOT,Newton,18111,C,nw,-87.3975,40.9559
IN,IND,Morgan,18109,E,cc,-86.4462,39.4815
IN,IND,Montgomery,18107,E,wc,-86.8933,40.0404
IN,IND,Monroe,18105,E,sc,-86.5231,39.1609
IN,IWX,Miami,18103,E,nc,-86.0451,40.7695
IN,IND,Martin,18101,E,sw,-86.8031,38.708
IN,IND,Warren,18171,E,wc,-87.3533,40.3469
IN,IWX,Wabash,18169,E,nc,-85.794,40.8457
IN,IND,Vigo,18167,E,wc,-87.39,39.4306
IN,IND,Vermillion,18165,E,wc,-87.464,39.8538
IN,IWX,Marshall,18099,E,nc,-86.2618,41.325
IN,IND,Marion,18097,E,cc,-86.1384,39.7816
IN,IND,Madison,18095,E,cc,-85.7194,40.1617
IN,IND,Lawrence,18093,E,sc,-86.4834,38.8412
IN,IWX,Lagrange,18087,E,ne,-85.4265,41.6427
IN,IWX,Kosciusko,18085,E,nc,-85.8607,41.2441
IN,IND,Knox,18083,E,sw,-87.418,38.6891
IN,IND,Johnson,18081,E,cc,-86.1017,39.4899
IN,IND,Jennings,18079,E,se,-85.6281,38.9969
IN,LMK,Jefferson,18077,E,sc,-85.4385,38.7858
IN,IWX,Jay,18075,E,ec,-85.0057,40.438
IN,IND,Jackson,18071,E,sc,-86.0376,38.9064
IN,IWX,Huntington,18069,E,ne,-85.4881,40.8291
IN,IND,Howard,18067,E,cc,-86.117,40.4836
IN,IND,Henry,18065,E,ec,-85.3964,39.931
IN,IND,Hendricks,18063,E,cc,-86.51,39.7695
IN,LMK,Harrison,18061,E,sc,-86.1113,38.1952
IN,IND,Hancock,18059,E,cc,-85.7732,39.8235
IN,IND,Hamilton,18057,E,cc,-86.052,40.0725
IN,IND,Greene,18055,E,sw,-86.962,39.0364
IN,IWX,Grant,18053,E,cc,-85.6548,40.5158
IN,PAH,Gibson,18051,C,sw,-87.5846,38.3118
IN,IWX,Fulton,18049,E,nc,-86.2636,41.047
IN,ILN,Franklin,18047,E,se,-85.0603,39.4148
IN,IND,Fountain,18045,E,wc,-87.2419,40.1209
IN,LMK,Floyd,18043,E,sc,-85.9068,38.3194
IN,IWX,Adams,18001,E,ne,-84.9366,40.7456
IN,IWX,Allen,18003,E,ne,-85.0665,41.0908
IN,IND,Bartholomew,18005,E,cc,-85.8977,39.2059
IN,LOT,Benton,18007,E,nw,-87.3109,40.6063
IN,IWX,Blackford,18009,E,ec,-85.3248,40.4735
IN,IND,Boone,18011,E,cc,-86.4687,40.0508
IN,IND,Brown,18013,E,sc,-86.2274,39.1962
IN,IND,Carroll,18015,E,nc,-86.5635,40.5829
IN,IWX,Cass,18017,E,nc,-86.346,40.7615
IN,LMK,Clark,18019,E,sc,-85.7073,38.4773
IN,IWX,Whitley,18183,E,ne,-85.5052,41.1394
IN,IND,Clinton,18023,E,cc,-86.4752,40.3017
IN,LMK,Crawford,18025,E,sc,-86.4517,38.2923
IN,IND,Daviess,18027,E,sw,-87.0721,38.7024
IN,ILN,Dearborn,18029,E,se,-84.9733,39.1453
IN,IND,Decatur,18031,E,cc,-85.5013,39.3069
IN,IWX,De Kalb,18033,E,ne,-84.9991,41.3976
IN,IND,Delaware,18035,E,ec,-85.3969,40.2275
IN,LMK,Dubois,18037,E,sc,-86.8798,38.3643
IN,IWX,Elkhart,18039,E,nc,-85.8587,41.5974
IN,ILN,Fayette,18041,E,ec,-85.1787,39.6401
IN,ILN,Wayne,18177,E,ec,-85.0099,39.8644
IN,IWX,Wells,18179,E,ne,-85.2212,40.7291
IN,IWX,White,18181,E,nw,-86.8654,40.7499
IN,IND,Clay,18021,E,wc,-87.1158,39.3928
IN,PAH,Warrick,18173,C,sw,-87.2721,38.0922
IN,ILN,Ripley,18137,E,se,-85.2624,39.1034
IN,LOT,Lake,18089,C,nw,-87.3817,41.4156
IN,IWX,La Porte,18091,C,nw,-86.74,41.546
IN,LOT,Jasper,18073,C,nw,-87.1162,41.023
KS,DDC,Grant,20067,C,sw,-101.308,37.5622
KS,TOP,Washington,20201,C,nc,-97.0874,39.7842
KS,GLD,Wichita,20203,C,wc,-101.3474,38.4821
KS,ICT,Wilson,20205,C,se,-95.7434,37.5593
KS,ICT,Woodson,20207,C,se,-95.7402,37.8867
KS,TOP,Wabaunsee,20197,C,ec,-96.2049,38.9533
KS,GLD,Wallace,20199,M,wc,-101.7636,38.9166
KS,DDC,Trego,20195,C,wc,-99.8729,38.9143
KS,GLD,Thomas,20193,C,nw,-101.0555,39.3509
KS,ICT,Sumner,20191,C,sc,-97.4765,37.2373
KS,DDC,Stevens,20189,C,sw,-101.3121,37.1924
KS,DDC,Stanton,20187,C,sw,-101.7842,37.563
KS,DDC,Stafford,20185,C,sc,-98.7175,38.0311
KS,GID,Smith,20183,C,nc,-98.7855,39.7851
KS,GLD,Sherman,20181,M,nw,-101.72,39.3515
KS,GLD,Sheridan,20179,C,nw,-100.4418,39.3503
KS,TOP,Shawnee,20177,C,ec,-95.7564,39.0415
KS,DDC,Seward,20175,C,sw,-100.8513,37.1933
KS,ICT,Sedgwick,20173,C,sc,-97.4611,37.6848
KS,DDC,Scott,20171,C,wc,-100.9069,38.4822
KS,ICT,Saline,20169,C,cc,-97.65,38.7839
KS,ICT,Russell,20167,C,cc,-98.7623,38.9149
KS,DDC,Rush,20165,C,cc,-99.3092,38.5233
KS,GID,Rooks,20163,C,nc,-99.3251,39.3502
KS,TOP,Riley,20161,C,ne,-96.7352,39.2965
KS,ICT,Rice,20159,C,cc,-98.2011,38.3471
KS,TOP,Republic,20157,C,nc,-97.6505,39.8278
KS,ICT,Reno,20155,C,sc,-98.0861,37.9529
KS,GLD,Rawlins,20153,C,nw,-101.0757,39.7852
KS,DDC,Pratt,20151,C,sc,-98.7396,37.6478
KS,TOP,Pottawatomie,20149,C,ne,-96.3425,39.379
KS,GID,Phillips,20147,C,nc,-99.3469,39.7845
KS,DDC,Pawnee,20145,C,sc,-99.2368,38.1814
KS,TOP,Ottawa,20143,C,nc,-97.6503,39.1326
KS,GID,Osborne,20141,C,nc,-98.7679,39.3504
KS,TOP,Osage,20139,C,ec,-95.7269,38.6524
KS,GLD,Norton,20137,C,nw,-99.9034,39.7844
KS,DDC,Ness,20135,C,wc,-99.9162,38.4795
KS,ICT,Neosho,20133,C,se,-95.3068,37.5586
KS,TOP,Nemaha,20131,C,ne,-96.0141,39.7835
KS,DDC,Morton,20129,C,sw,-101.7993,37.1914
KS,TOP,Morris,20127,C,ec,-96.6499,38.6875
KS,ICT,Montgomery,20125,C,se,-95.7429,37.1925
